
深圳威浩康调试记录

1.接收的数据需要进行16进制转换

    先清理数据，使其变成标准开头和结尾的格式。然后将其进行分成数据块。再统一处理。

DataType 波形包不要
09:53:50.904 TCP转换接收数据:AA0117686468FFFEFE36363636FF12275FFFFFFF000101030000CCAA0402FF00CCAA0A080000000064000000CCAA02607F7F7F7F7F7F7F7F7F7F7F7F
09:53:50.904 admin--SendOutData
09:53:51.876 TCP转换接收数据:AA0117686468FFFEFE36363636FF12275FFFFFFF000101030000CCAA0402FF00CCAA0A080000000064000000CC000000000000000000000000000000
09:53:51.876 admin--SendOutData
09:53:52.902 TCP转换接收数据:AA0117686468FFFEFE36363636FF12275FFFFFFF000101030000CCAA0402FF00CCAA0A080000000064000000CCAA02607F7F7F7F7F7F7F7F7F7F7F7F
09:53:52.903 admin--SendOutData
09:53:53.878 TCP转换接收数据:AA0117686468FFFEFE36363636FF12275FFFFFFF000101030000CCAA0402FF00CCAA0A080000000064000000CC000000000000000000000000000000
09:53:53.878 admin--SendOutData
09:53:54.912 TCP转换接收数据:000101030000CCAA0402FF00CCAA0A080000000064000000CC0000000000000000000000000000000000000000000000000000000000000000000000
09:53:55.878 TCP转换接收数据:AA0117686468FFFEFE36363636FF12275FFFFFFF000101030000CCAA0402FF00CCAA0A080000000064000000CC000000000000000000000000000000
09:53:55.878 admin--SendOutData
09:53:56.903 TCP转换接收数据:AA0117686468FFFEFE36363636FF12275FFFFFFF000101030000CCAA0402FF00CCAA0A080000000064000000CCAA02607F7F7F7F7F7F7F7F7F7F7F7F
09:53:56.903 admin--SendOutData
09:53:57.877 TCP转换接收数据:AA0117686468FFFEFE36363636FF12275FFFFFFF000101030000CCAA0402FF00CCAA0A080000000064000000CC000000000000000000000000000000
09:53:57.878 admin--SendOutData
09:54:05.621 admin--TCP连接数量:2
09:54:05.621 admin--getRemoteSocketAddress:/172.20.29.74:1131
09:54:05.622 TCP可以接收数据:10086
09:54:05.623 admin--TCP获取输入与输出流:10086
09:54:05.623 TCP转换接收数据:AA0117686468FFFEFE36363636FF12275FFFFFFF000101030000CCAA0402FF00CCAA0A080000000064000000CCAA02607F7F7F7F7F7F7F7F7F7F7F7F
09:54:05.624 admin--SendOutData
09:54:05.624 TCP转换接收数据:3F3F3F00CCAA02607F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F
09:54:05.625 TCP转换接收数据:3F3F3F00CCAA0117686468FFFEFE36363636FF12275FFFFFFF000101030000CCAA0402FF00CCAA0A080000000064000000CCAA02607F7F7F7F7F7F7F
09:54:05.625 TCP转换接收数据:3F3F3F3F3F3F3F3F00CCAA02607F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F
09:54:05.626 TCP转换接收数据:3F3F3F3F3F3F3F3F00CCAA0117686468FFFEFE36363636FF12275FFFFFFF000101030000CCAA0402FF00CCAA0A080000000064000000CCAA02607F7F
09:54:05.880 TCP转换接收数据:AA0117686468FFFEFE36363636FF12275FFFFFFF000101030000CCAA0402FF00CCAA0A080000000064000000CC000000000000000000000000000000
09:54:05.881 admin--SendOutData
09:54:08.365 admin--TCP连接数量:3
09:54:08.365 admin--getRemoteSocketAddress:/172.20.29.74:1172
09:54:08.367 TCP可以接收数据:10086
09:54:08.367 admin--TCP获取输入与输出流:10086
09:54:08.368 TCP转换接收数据:AA0117686468FFFEFE36363636FF12275FFFFFFF000101030000CCAA0402FF00CCAA0A080000000064000000CCAA02607F7F7F7F7F7F7F7F7F7F7F7F
09:54:08.369 admin--SendOutData
09:54:08.369 TCP转换接收数据:3F3F3F00CCAA02607F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F
09:54:08.370 TCP转换接收数据:3F3F3F00CCAA0117686468FFFEFE36363636FF12275FFFFFFF000101030000CCAA0402FF00CCAA0A080000000064000000CCAA02607F7F7F7F7F7F7F
09:54:08.371 TCP转换接收数据:3F3F3F3F3F3F3F3F00CCAA02607F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F
09:54:08.889 TCP转换接收数据:AA0117686468FFFEFE36363636FF12275FFFFFFF000101030000CCAA0402FF00CCAA0A080000000064000000CC000000000000000000000000000000
09:54:08.890 admin--SendOutData
09:54:09.876 TCP转换接收数据:AA0117686468FFFEFE36363636FF12275FFFFFFF000101030000CCAA0402FF00CCAA0A080000000064000000CC000000000000000000000000000000
09:54:09.877 admin--SendOutData
09:54:10.884 TCP转换接收数据:AA0117686468FFFEFE36363636FF12275FFFFFFF000101030000CCAA0402FF00CCAA0A080000000064000000CC000000000000000000000000000000
09:54:10.885 admin--SendOutData
09:54:11.878 TCP转换接收数据:AA0117686468FFFEFE36363636FF12275FFFFFFF000101030000CCAA0402FF00CCAA0A080000000064000000CC000000000000000000000000000000
09:54:11.878 admin--SendOutData
09:54:12.884 TCP转换接收数据:AA0117686468FFFEFE36363636FF12275FFFFFFF000101030000CCAA0402FF00CCAA0A080000000064000000CC000000000000000000000000000000
09:54:12.884 admin--SendOutData
09:54:13.873 TCP转换接收数据:AA0117686468FFFEFE36363636FF12275FFFFFFF000101030000CCAA0402FF00CCAA0A080000000064000000CC000000000000000000000000000000
09:54:13.874 admin--SendOutData
09:54:14.884 TCP转换接收数据:AA0117686468FFFEFE36363636FF12275FFFFFFF000101030000CCAA0402FF00CCAA0A080000000064000000CC000000000000000000000000000000
09:54:14.884 admin--SendOutData
09:54:15.876 TCP转换接收数据:AA0117686468FFFEFE36363636FF12275FFFFFFF000101030000CCAA0402FF00CCAA0A080000000064000000CC000000000000000000000000000000
09:54:15.877 admin--SendOutData
09:54:16.884 TCP转换接收数据:AA0117686468FFFEFE36363636FF12275FFFFFFF000101030000CCAA0402FF00CCAA0A080000000064000000CC000000000000000000000000000000
09:54:16.884 admin--SendOutData
09:54:17.902 TCP转换接收数据:AA0117686468FFFEFE36363636FF12275FFFFFFF000101030000CCAA0402FF00CCAA0A080000000064000000CC000000000000000000000000000000
09:54:17.903 admin--SendOutData
09:54:18.884 TCP转换接收数据:AA0117686468FFFEFE36363636FF12275FFFFFFF000101030000CCAA0402FF00CCAA0A080000000064000000CC000000000000000000000000000000
09:54:18.884 admin--SendOutData
09:54:19.877 TCP转换接收数据:AA0117686468FFFEFE36363636FF12275FFFFFFF000101030000CCAA0402FF00CCAA0A080000000064000000CC000000000000000000000000000000
09:54:19.877 admin--SendOutData
09:54:22.187 admin--TCP连接数量:4
09:54:22.187 admin--getRemoteSocketAddress:/172.20.29.74:1188
09:54:22.188 TCP可以接收数据:10086
09:54:22.188 admin--TCP获取输入与输出流:10086
09:54:22.189 TCP转换接收数据:000101030000CCAA0402FF00CCAA0A080000000064000000CCAA02607F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F
09:54:22.190 TCP转换接收数据:3F3F3F00CCAA02607F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F
09:54:22.190 TCP转换接收数据:3F3F3F00CCAA02607F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F
09:54:22.190 TCP转换接收数据:275FFFFFFF000101030000CCAA0402FF00CCAA0A080000000064000000CCAA02607F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F
09:54:22.191 TCP转换接收数据:3F3F3F3F3F3F3F3F00CCAA02607F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F
09:54:22.885 TCP转换接收数据:AA0117686468FFFEFE36363636FF12275FFFFFFF000101030000CCAA0402FF00CCAA0A080000000064000000CC000000000000000000000000000000
09:54:22.886 admin--SendOutData
09:54:23.881 TCP转换接收数据:AA0117686468FFFEFE36363636FF12275FFFFFFF000101030000CCAA0402FF00CCAA0A080000000064000000CC000000000000000000000000000000
09:54:23.882 admin--SendOutData
09:54:24.889 TCP转换接收数据:AA0117686468FFFEFE36363636FF12275FFFFFFF000101030000CCAA0402FF00CCAA0A080000000064000000CC000000000000000000000000000000
09:54:24.890 admin--SendOutData
09:54:25.874 TCP转换接收数据:AA0117686468FFFEFE36363636FF12275FFFFFFF000101030000CCAA0402FF00CCAA0A080000000064000000CC000000000000000000000000000000
09:54:25.875 admin--SendOutData
09:54:26.887 TCP转换接收数据:AA0117686468FFFEFE36363636FF12275FFFFFFF000101030000CCAA0402FF00CCAA0A080000000064000000CC000000000000000000000000000000
09:54:26.888 admin--SendOutData
09:54:27.874 TCP转换接收数据:AA0117686468FFFEFE36363636FF12275FFFFFFF000101030000CCAA0402FF00CCAA0A080000000064000000CC000000000000000000000000000000
09:54:27.874 admin--SendOutData
09:54:28.883 TCP转换接收数据:AA0117686468FFFEFE36363636FF12275FFFFFFF000101030000CCAA0402FF00CCAA0A080000000064000000CC000000000000000000000000000000
09:54:28.884 admin--SendOutData
09:54:29.873 TCP转换接收数据:AA0117686468FFFEFE36363636FF12275FFFFFFF000101030000CCAA0402FF00CCAA0A080000000064000000CC000000000000000000000000000000
09:54:29.874 admin--SendOutData





// 当接收的buffer改到2500时的数据 包含波形参数包
16:56:47.216 2437-2470 admin: Execute Time:1359622607216
16:56:52.217 2437-2470 admin: Execute Time:1359622612217
16:56:55.238 2437-2471 admin: admin--TCP连接数量:1
16:56:55.239 2437-2471 admin: admin--getRemoteSocketAddress:/172.20.29.74:1137
16:56:55.239 2437-2471 admin: admin--TCP接收数据线程数:1
16:56:55.239 2437-2471 admin: admin--getInetAddress:/172.20.29.74
16:56:55.239 2437-2471 admin: admin--getPort:1137
16:56:55.240 2437-2471 admin: admin--getLocalAddress:/172.20.29.75
16:56:55.240 2437-2471 admin: admin--getLocalPort:10086
16:56:55.241 2437-2471 admin: admin--getLocalSocketAddress:/172.20.29.75:10086
16:56:55.242 2437-2513 admin: TCP可以接收数据:10086
16:56:55.243 2437-2513 admin: admin--TCP获取输入与输出流:10086
16:56:55.263 2437-2513 admin: AA02607F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F3F3F3F3F3F3F3F3F3F3F00CCAA02607F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F3F3F3F3F3F3F3F3F3F3F00CCAA02607F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F3F3F3F3F3F3F3F3F3F3F00CCAA02607F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F3F3F3F3F3F3F3F3F3F3F00CCAA0117686468FFFEFE36363636FF12275FFFFFFF000101030000CCAA0402FF00CCAA0A080000000064000000CCAA02607F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F3F3F3F3F3F3F3F3F3F3F00CCAA02607F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F3F3F3F3F3F3F3F3F3F3F00CCAA02607F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F3F3F3F3F3F3F3F3F3F3F00CCAA02607F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F3F3F3F3F3F3F3F3F3F3F00CCAA02607F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F3F3F3F3F3F3F3F3F3F3F00CCAA0117686468FFFEFE36363636FF12275FFFFFFF000101030000CCAA0402FF00CCAA0A080000000064000000CCAA02607F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F3F3F3F3F3F3F3F3F3F3F00CCAA02607F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F3F3F3F3F3F3F3F3F3F3F00CCAA02607F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F3F3F3F3F3F3F3F3F3F3F00CCAA02607F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F3F3F3F3F3F3F3F3F3F3F00CCAA02607F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F3F3F3F3F3F3F3F3F3F3F00CCAA0117686468FFFEFE36363636FF12275FFFFFFF000101030000CCAA0402FF00CCAA0A080000000064000000CCAA02607F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F3F3F3F3F3F3F3F3F3F3F00CCAA02607F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F3F3F3F3F3F3F3F3F3F3F00CCAA02607F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F3F3F3F3F3F3F3F3F3F3F00CCAA02607F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F3F3F3F3F3F3F3F3F3F3F00CCAA02607F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F3F3F3F3F3F3F3F
16:56:55.316 2437-2513 admin: AA0117686468FFFEFE36363636FF12275FFFFFFF000101030000CCAA0402FF00CCAA0A080000000064000000CC0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
16:56:55.422 2437-2513 admin: AA02607F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F7F3F3F3F3F3F3F3F3F3F3F00CC00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
